UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst
1606883323	NZ_CP014656.1	Acinetobacter sp. DUT-2 plasmid unnamed5, complete sequence	2019/04/03	circular	complete	1809055	plasmid	5511	RefSeq	657201	Complete Genome	2016/03/08 00:00	2016/03/08 00:00	True	4525297	SAMN04525297	China: Panjin, Liaodong Bay		marine sediments		pure culture	Acinetobacter sp. DUT-2	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1809055	Acinetobacter sp. DUT-2	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	14.17759	121.27098	China,Panjin,Liaodong Bay	57.6301941571403	CP014656.1			0	18.157694	15.500563		
1606883317	NZ_CP014655.1	Acinetobacter sp. DUT-2 plasmid unnamed4, complete sequence	2019/04/03	circular	complete	1809055	plasmid	11158	RefSeq	657201	Complete Genome	2016/03/08 00:00	2016/03/08 00:00	True	4525297	SAMN04525297	China: Panjin, Liaodong Bay		marine sediments		pure culture	Acinetobacter sp. DUT-2	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1809055	Acinetobacter sp. DUT-2	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	14.17759	121.27098	China,Panjin,Liaodong Bay	35.1138196809464	CP014655.1			0	7.9064717	1.5353987		
1606883313	NZ_CP014654.1	Acinetobacter sp. DUT-2 plasmid unnamed3, complete sequence	2019/04/03	circular	complete	1809055	plasmid	19820	RefSeq	657201	Complete Genome	2016/03/08 00:00	2016/03/08 00:00	True	4525297	SAMN04525297	China: Panjin, Liaodong Bay		marine sediments		pure culture	Acinetobacter sp. DUT-2	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1809055	Acinetobacter sp. DUT-2	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	14.17759	121.27098	China,Panjin,Liaodong Bay	36.8668012108981	CP014654.1			0	8.246178	2.7813613		
1606883306	NZ_CP014653.1	Acinetobacter sp. DUT-2 plasmid unnamed2, complete sequence	2019/04/03	circular	complete	1809055	plasmid	50047	RefSeq	657201	Complete Genome	2016/03/08 00:00	2016/03/08 00:00	True	4525297	SAMN04525297	China: Panjin, Liaodong Bay		marine sediments		pure culture	Acinetobacter sp. DUT-2	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1809055	Acinetobacter sp. DUT-2	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	14.17759	121.27098	China,Panjin,Liaodong Bay	36.901312766	CP014653.1			0	8.338193	2.843249		
1606883293	NZ_CP014652.1	Acinetobacter sp. DUT-2 plasmid unnamed1, complete sequence	2019/04/03	circular	complete	1809055	plasmid	141965	RefSeq	657201	Complete Genome	2016/03/08 00:00	2016/03/08 00:00	True	4525297	SAMN04525297	China: Panjin, Liaodong Bay		marine sediments		pure culture	Acinetobacter sp. DUT-2	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; unclassified Acinetobacter	1809055	Acinetobacter sp. DUT-2	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	14.17759	121.27098	China,Panjin,Liaodong Bay	40.213432888388	CP014652.1			0	8.104126	2.7081242		
1841962879	NZ_CP053244.1	Escherichia coli strain SCU-106 plasmid pSCU-106-10, complete sequence	2020/05/15	linear	complete	562	plasmid	3131	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	38.6777387416161	CP053244.1			0	15.464941	2.980573	Col(MG828)_1, NC_008486, 	
1841962878	NZ_CP053243.1	Escherichia coli strain SCU-106 plasmid pSCU-106-9, complete sequence	2020/05/15	linear	complete	562	plasmid	3863	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	47.3983950297696	CP053243.1			0	3.7900152	14.119711	Col(MP18)_1, NC_013652, 	
1841962877	NZ_CP053242.1	Escherichia coli strain SCU-106 plasmid pSCU-106-8, complete sequence	2020/05/15	linear	complete	562	plasmid	4067	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	50.1352348168183	CP053242.1			0	8.854115	17.048336	Col8282_1, DQ995352, 	
1841962876	NZ_CP053241.1	Escherichia coli strain SCU-106 plasmid pSCU-106-7, complete sequence	2020/05/15	linear	complete	562	plasmid	5237	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	45.4458659537903	CP053241.1			0	-0.50943565	13.941453	Col156_1, NC_009781, 	
1841962875	NZ_CP053240.1	Escherichia coli strain SCU-106 plasmid pSCU-106-6, complete sequence	2020/05/15	linear	complete	562	plasmid	5689	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	42.0108982246441	CP053240.1			0	-0.46974653	13.981499	Col156_1, NC_009781, 	
1841962874	NZ_CP053239.1	Escherichia coli strain SCU-106 plasmid pSCU-106-5, complete sequence	2020/05/15	linear	complete	562	plasmid	7618	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	62.8773956419008	CP053239.1			0	6.2066946	3.790244	IncQ1_1, M28829, 	
1841962873	NZ_CP053238.1	Escherichia coli strain SCU-106 plasmid pSCU-106-4, complete sequence	2020/05/15	linear	complete	562	plasmid	8138	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	49.5944949619071	CP053238.1			0	-0.32450384	17.68176	Col156_1, NC_009781, 	
1841962872	NZ_CP053237.1	Escherichia coli strain SCU-106 plasmid pSCU-106-3, complete sequence	2020/05/15	linear	complete	562	plasmid	11467	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	46.5248103252812	CP053237.1			0	8.135873	9.307243	ColRNAI_1, DQ298019, 	
1841962871	NZ_CP053236.1	Escherichia coli strain SCU-106 plasmid pSCU-106-2, complete sequence	2020/05/15	circular	complete	562	plasmid	111501	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	52.3107416076986	CP053236.1			0	-1.690724	6.4748683	IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B-):FIA(-);FIB(58?);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)
1841962870	NZ_CP053235.1	Escherichia coli strain SCU-106 plasmid pSCU-106-1, complete sequence	2020/05/15	circular	complete	562	plasmid	159399	RefSeq	7115541	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609771	SAMN14609771	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	49.4463578817935	CP053235.1			0	11.582878	1.5371882	IncB/O/K/Z_1, CU928147, 	
1841962487	NZ_CP053246.1	Escherichia coli strain SCU-485 plasmid pSCU-485-1, complete sequence	2020/05/15	circular	complete	562	plasmid	111831	RefSeq	7115551	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609801	SAMN14609801	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	50.9483059259061	CP053246.1			0	0.021214887	6.888807	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(29)_1, CP003035, 	IncF RST(F29:A-:B-):FIA(-);FIB(10?);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)
1841962404	NZ_CP053250.1	Escherichia coli strain SCU-482 plasmid pSCU-482-3, complete sequence	2020/05/15	linear	complete	562	plasmid	1538	RefSeq	7115481	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609798	SAMN14609798	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	51.9505851755527	CP053250.1			0	15.637554	3.0306082	Col(MG828)_1, NC_008486, 	
1841962403	NZ_CP053249.1	Escherichia coli strain SCU-482 plasmid pSCU-482-2, complete sequence	2020/05/15	linear	complete	562	plasmid	5168	RefSeq	7115481	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609798	SAMN14609798	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	47.5425696594427	CP053249.1			0	-5.06712	1.6729681	Col156_1, NC_009781, 	
1841962402	NZ_CP053248.1	Escherichia coli strain SCU-482 plasmid pSCU-482-1, complete sequence	2020/05/15	circular	complete	562	plasmid	145015	RefSeq	7115481	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609798	SAMN14609798	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	52.5731820846119	CP053248.1			0	0.04336727	6.853412	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncQ1_1, M28829, |IncFII(29)_1, CP003035, 	IncF RST(F29:A-:B-):FIA(-);FIB(10?);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-)
1841962340	NZ_CP053233.1	Escherichia coli strain SCU-306 plasmid pSCU-306-2, complete sequence	2020/05/15	circular	complete	562	plasmid	112229	RefSeq	7115471	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609791	SAMN14609791	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	46.3142325067496	CP053233.1			0	3.6461449	18.652815	IncFIB(pLF82-PhagePlasmid)_1, CU638872, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1841962339	NZ_CP053232.1	Escherichia coli strain SCU-306 plasmid pSCU-306-1, complete sequence	2020/05/15	linear	complete	562	plasmid	128584	RefSeq	7115471	Complete Genome	2020/05/13 00:00	2020/05/13 00:00	True	14609791	SAMN14609791	USA: California		rectal swab from healthy college student	Homo sapiens	whole organism	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	36.7014631	-118.7559974	USA,California	51.3034281092515	CP053232.1			0	3.9531388	-2.1166847	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(pCoo)_1, CR942285, 	IncF RST(F98:A-:B65):FIA(-);FIB(65);FIC(4?);FII(98);FIIK(-);FIIS(-);FIIY(-)
1679398683	NZ_CP040754.1	Sulfitobacter sp. BSw21498 plasmid unnamed, complete sequence	2019/06/08	linear	complete	664426	plasmid	147547	RefSeq	3305641	Complete Genome	2019/06/06 00:00	2019/06/06 00:00	True	11356842	SAMN11356842	Norway: Svalbard, Kongsfjorden	78.90 N 12.30 E	seawater		Seawater	Sulfitobacter sp. BSw21498	species	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Sulfitobacter; unclassified Sulfitobacter	664426	Sulfitobacter sp. BSw21498	60136	Sulfitobacter	31989	Rhodobacteraceae	204455	Rhodobacterales	28211	Alphaproteobacteria	1224	Proteobacteria	2	Bacteria	78.9	12.3		56.5331724806333	CP040754.1			0	1.5825516	0.07501643		
1655186955	NZ_LT592151.1	Neisseria gonorrhoeae strain WHO_V plasmid 2, complete sequence	2016/09/15	circular	complete	485	plasmid	7427	RefSeq	2882871	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225497	SAMEA2796328						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				38.3331089268884	LT592151.1			0	7.9472227	5.020515		
1655186946	NZ_LT591907.1	Neisseria gonorrhoeae strain WHO M plasmid 4, complete sequence	2016/09/15	circular	complete	485	plasmid	4153	RefSeq	2882831	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225458	SAMEA2448464						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				51.5290151697568	LT591907.1;LT592160.1;NZ_LT592160.1			0	20.76753	9.336352		
1655186945	NZ_LT591906.1	Neisseria gonorrhoeae strain WHO M plasmid 3, complete sequence	2016/09/15	circular	complete	485	plasmid	39015	RefSeq	2882831	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225458	SAMEA2448464						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				48.6838395488914	LT591906.1			0	-9.445887	8.873865		
1655186944	NZ_LT591905.1	Neisseria gonorrhoeae strain WHO M plasmid 2, complete sequence	2016/09/15	circular	complete	485	plasmid	5597	RefSeq	2882831	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225458	SAMEA2448464						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				39.6641057709487	LT591905.1			0	7.891056	5.204382		
1655183695	NZ_LT592148.1	Neisseria gonorrhoeae strain WHO O plasmid 3, complete sequence	2016/09/15	circular	complete	485	plasmid	39015	RefSeq	2882841	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225460	SAMEA2448466						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				48.6838395488914	LT592148.1			0	-9.445898	8.8737755		
1655183694	NZ_LT592147.1	Neisseria gonorrhoeae strain WHO O plasmid 2, complete sequence	2016/09/15	circular	complete	485	plasmid	5598	RefSeq	2882841	Complete Genome	2016/09/15 00:00	2016/09/15 00:00	True	5225460	SAMEA2448466						Neisseria gonorrhoeae	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria	485	Neisseria gonorrhoeae	482	Neisseria	481	Neisseriaceae	206351	Neisseriales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria				39.6748838871025	LT592147.1			0	7.897426	5.20676		
1268729372	NZ_CP023905.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed5, complete sequence	2017/10/20	circular	complete	562	plasmid	35225	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	41.5869410929737	CP023905.1			0	15.504546	4.1770954	IncX4_2, FN543504, 	
1268729371	NZ_CP023904.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed8, complete sequence	2017/10/20	circular	complete	562	plasmid	4011	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	42.2587883320868	CP023904.1			0	8.617165	6.35331	ColRNAI_1, DQ298019, 	
1268729370	NZ_CP023903.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed1, complete sequence	2017/10/20	circular	complete	562	plasmid	101274	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	52.0854316013982	CP023903.1			0	-1.2055619	5.6763268	IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, 	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)
1268729369	NZ_CP023902.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed9, complete sequence	2017/10/20	circular	complete	562	plasmid	2101	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	47.1680152308425	CP023902.1			0	18.143627	11.979164	Col(BS512)_1, NC_010656, 	
1268729368	NZ_CP023901.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed10, complete sequence	2017/10/20	circular	complete	562	plasmid	1552	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	51.8041237113402	CP023901.1			0	15.449604	3.020899	Col(MG828)_1, NC_008486, 	
1268729367	NZ_CP023900.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed6, complete sequence	2017/10/20	circular	complete	562	plasmid	34323	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	48.2999737785159	CP023900.1			0	7.7038713	-3.468699	IncI(Gamma)_1, AP011954, 	
1268729363	NZ_CP023898.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed7, complete sequence	2017/10/20	circular	complete	562	plasmid	5162	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	47.5203409531189	CP023898.1			0	-5.1105733	1.6295305	Col156_1, NC_009781, 	
1268729362	NZ_CP023897.1	Escherichia coli strain FDAARGOS_433 plasmid unnamed4, complete sequence	2017/10/20	circular	complete	562	plasmid	51479	RefSeq	1347581	Complete Genome	2017/10/18 00:00	2017/10/18 00:00	True	7312477	SAMN07312477	Canada:BC	Not Applicable	rectal	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	55.001251	-125.002441	Canada,BC	46.3684220750209	CP023897.1			0	1.9864397	-8.893033	IncX3_1, JN247852, |ColKP3_1, JN205800, 	
